ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,04,11,21,130,4.629996,-3.5468,2.9761
2022,04,11,22,130,4.115552,-3.1527,2.6454
2022,04,11,23,160,2.057776,-0.7038,1.9337
2022,04,12,00,110,2.057776,-1.9337,0.7038
2022,04,12,01,070,3.086664,-2.9005,-1.0557
2022,04,12,02,100,2.57222,-2.5331,0.4467
2022,04,12,09,030,2.57222,-1.2861,-2.2276
2022,04,12,10,020,3.086664,-1.0557,-2.9005
2022,04,12,11,010,2.057776,-0.3573,-2.0265
2022,04,12,12,320,2.57222,1.6534,-1.9704
2022,04,12,13,320,2.057776,1.3227,-1.5763
2022,04,12,14,nan,,,
2022,04,12,15,nan,,,
2022,04,12,16,350,2.057776,0.3573,-2.0265
2022,04,12,17,140,3.601108,-2.3147,2.7586
2022,04,12,18,160,3.086664,-1.0557,2.9005
2022,04,12,19,150,3.086664,-1.5433,2.6731
2022,04,12,20,180,3.601108,0.0,3.6011
2022,04,12,21,180,4.629996,0.0,4.63
2022,04,12,22,170,3.086664,-0.536,3.0398
2022,04,12,23,160,2.57222,-0.8798,2.4171
2022,04,13,00,160,2.057776,-0.7038,1.9337
2022,04,13,01,130,1.543332,-1.1823,0.992
2022,04,13,02,350,3.601108,0.6253,-3.5464
2022,04,13,09,340,1.543332,0.5279,-1.4503
2022,04,13,10,330,2.57222,1.2861,-2.2276
2022,04,13,11,330,2.57222,1.2861,-2.2276
2022,04,13,12,340,2.57222,0.8798,-2.4171
2022,04,13,13,330,3.086664,1.5433,-2.6731
2022,04,13,14,020,2.57222,-0.8798,-2.4171
2022,04,13,15,020,2.057776,-0.7038,-1.9337
2022,04,13,16,140,4.629996,-2.9761,3.5468
2022,04,13,17,140,5.6588840000000005,-3.6375,4.335
2022,04,13,18,150,5.6588840000000005,-2.8294,4.9007
2022,04,13,19,140,6.687772,-4.2988,5.1231
2022,04,13,20,130,5.6588840000000005,-4.335,3.6375
2022,04,13,21,150,2.57222,-1.2861,2.2276
2022,04,13,22,220,3.086664,1.9841,2.3645
2022,04,13,23,210,3.086664,1.5433,2.6731
2022,04,14,00,190,3.601108,0.6253,3.5464
2022,04,14,01,180,2.057776,0.0,2.0578
2022,04,14,02,250,2.057776,1.9337,0.7038
2022,04,14,09,320,4.115552,2.6454,-3.1527
2022,04,14,10,270,3.086664,3.0867,-0.0
2022,04,14,11,360,0.514444,-0.0,-0.5144
2022,04,14,12,080,2.057776,-2.0265,-0.3573
2022,04,14,13,320,3.086664,1.9841,-2.3645
2022,04,14,14,310,2.57222,1.9704,-1.6534
2022,04,14,15,320,2.57222,1.6534,-1.9704
2022,04,14,16,310,2.57222,1.9704,-1.6534
2022,04,14,17,360,2.57222,-0.0,-2.5722
2022,04,14,18,110,2.057776,-1.9337,0.7038
2022,04,14,19,170,3.086664,-0.536,3.0398
2022,04,14,20,200,4.115552,1.4076,3.8674
2022,04,14,21,210,3.601108,1.8006,3.1187
2022,04,14,22,190,4.629996,0.804,4.5597
2022,04,14,23,180,7.202216,0.0,7.2022
2022,04,15,00,190,12.8611,2.2333,12.6657
2022,04,15,01,180,9.259992,0.0,9.26
2022,04,15,02,220,5.14444,3.3068,3.9409
2022,04,15,09,240,3.086664,2.6731,1.5433
2022,04,15,10,230,3.086664,2.3645,1.9841
2022,04,15,11,250,3.601108,3.3839,1.2317
2022,04,15,12,260,4.115552,4.053,0.7147
2022,04,15,13,230,3.601108,2.7586,2.3147
2022,04,15,14,240,4.629996,4.0097,2.315
2022,04,15,15,230,5.6588840000000005,4.335,3.6375
2022,04,15,16,240,4.629996,4.0097,2.315
2022,04,15,17,240,4.629996,4.0097,2.315
2022,04,15,18,230,3.601108,2.7586,2.3147
2022,04,15,19,240,4.115552,3.5642,2.0578
2022,04,15,20,230,4.115552,3.1527,2.6454
2022,04,15,21,250,3.601108,3.3839,1.2317
2022,04,15,22,240,3.086664,2.6731,1.5433
2022,04,15,23,280,2.057776,2.0265,-0.3573
2022,04,16,00,260,2.057776,2.0265,0.3573
2022,04,16,01,300,3.086664,2.6731,-1.5433
2022,04,16,02,160,10.28888,-3.519,9.6684
2022,04,16,09,300,3.086664,2.6731,-1.5433
2022,04,16,10,300,5.14444,4.4552,-2.5722
2022,04,16,11,320,3.601108,2.3147,-2.7586
2022,04,16,12,330,3.601108,1.8006,-3.1187
2022,04,16,13,360,3.086664,-0.0,-3.0867
2022,04,16,14,350,4.115552,0.7147,-4.053
2022,04,16,15,030,1.543332,-0.7717,-1.3366
2022,04,16,16,050,3.086664,-2.3645,-1.9841
2022,04,16,17,200,6.173328,2.1114,5.801
2022,04,16,18,190,5.6588840000000005,0.9827,5.5729
2022,04,16,19,200,5.6588840000000005,1.9355,5.3176
2022,04,16,20,220,5.14444,3.3068,3.9409
2022,04,16,21,220,3.086664,1.9841,2.3645
2022,04,16,22,220,3.601108,2.3147,2.7586
2022,04,16,23,260,2.057776,2.0265,0.3573
2022,04,17,00,300,2.057776,1.7821,-1.0289
2022,04,17,01,290,2.057776,1.9337,-0.7038
2022,04,17,02,300,2.57222,2.2276,-1.2861
2022,04,17,09,010,3.086664,-0.536,-3.0398
2022,04,17,10,330,3.086664,1.5433,-2.6731
2022,04,17,11,320,3.086664,1.9841,-2.3645
2022,04,17,12,350,4.115552,0.7147,-4.053
2022,04,17,13,330,3.601108,1.8006,-3.1187
2022,04,17,14,030,2.57222,-1.2861,-2.2276
2022,04,17,15,060,1.028888,-0.891,-0.5144
2022,04,17,16,150,4.115552,-2.0578,3.5642
2022,04,17,17,150,6.173328,-3.0867,5.3463
2022,04,17,18,160,5.6588840000000005,-1.9355,5.3176
2022,04,17,19,150,4.115552,-2.0578,3.5642
2022,04,17,20,190,4.115552,0.7147,4.053
2022,04,17,21,200,3.601108,1.2317,3.3839
2022,04,17,22,200,3.086664,1.0557,2.9005
2022,04,17,23,nan,,,
2022,04,18,00,270,1.543332,1.5433,-0.0
2022,04,18,01,nan,,,
2022,04,18,02,300,2.057776,1.7821,-1.0289
2022,04,18,09,350,3.086664,0.536,-3.0398
2022,04,18,10,340,3.086664,1.0557,-2.9005
2022,04,18,11,310,2.57222,1.9704,-1.6534
2022,04,18,12,010,3.086664,-0.536,-3.0398
2022,04,18,13,360,2.57222,-0.0,-2.5722
2022,04,18,14,360,2.57222,-0.0,-2.5722
2022,04,18,15,010,2.057776,-0.3573,-2.0265
2022,04,18,16,140,2.57222,-1.6534,1.9704
2022,04,18,17,140,4.115552,-2.6454,3.1527
2022,04,18,18,170,4.115552,-0.7147,4.053
2022,04,18,19,180,4.629996,0.0,4.63
2022,04,18,20,180,5.6588840000000005,0.0,5.6589
2022,04,18,21,170,4.115552,-0.7147,4.053
2022,04,18,22,160,2.57222,-0.8798,2.4171
2022,04,18,23,170,3.601108,-0.6253,3.5464
2022,04,19,00,160,3.086664,-1.0557,2.9005
2022,04,19,01,090,2.57222,-2.5722,-0.0
2022,04,19,02,070,2.057776,-1.9337,-0.7038
2022,04,19,09,360,2.57222,-0.0,-2.5722
2022,04,19,10,360,3.086664,-0.0,-3.0867
2022,04,19,11,010,2.57222,-0.4467,-2.5331
2022,04,19,12,010,2.57222,-0.4467,-2.5331
2022,04,19,13,350,2.57222,0.4467,-2.5331
2022,04,19,14,340,2.57222,0.8798,-2.4171
2022,04,19,15,330,2.57222,1.2861,-2.2276
2022,04,19,16,120,2.057776,-1.7821,1.0289
2022,04,19,17,160,5.14444,-1.7595,4.8342
2022,04,19,18,160,5.6588840000000005,-1.9355,5.3176
2022,04,19,19,160,5.6588840000000005,-1.9355,5.3176
2022,04,19,20,160,6.173328,-2.1114,5.801
2022,04,19,21,160,4.629996,-1.5836,4.3508
2022,04,19,22,150,3.086664,-1.5433,2.6731
2022,04,19,23,170,3.086664,-0.536,3.0398
2022,04,20,00,nan,,,
2022,04,20,01,170,2.057776,-0.3573,2.0265
2022,04,20,02,080,2.057776,-2.0265,-0.3573
2022,04,20,09,340,2.57222,0.8798,-2.4171
2022,04,20,10,330,2.57222,1.2861,-2.2276
2022,04,20,11,020,3.086664,-1.0557,-2.9005
2022,04,20,12,030,2.57222,-1.2861,-2.2276
2022,04,20,13,020,2.057776,-0.7038,-1.9337
2022,04,20,14,110,2.057776,-1.9337,0.7038
2022,04,20,15,150,4.629996,-2.315,4.0097
2022,04,20,16,160,5.14444,-1.7595,4.8342
2022,04,20,17,170,5.6588840000000005,-0.9827,5.5729
2022,04,20,18,170,6.687772,-1.1613,6.5862
2022,04,20,19,180,7.71666,0.0,7.7167
2022,04,20,20,180,7.202216,0.0,7.2022
2022,04,20,21,190,6.687772,1.1613,6.5862
2022,04,20,22,200,5.6588840000000005,1.9355,5.3176
2022,04,20,23,200,4.629996,1.5836,4.3508
2022,04,21,00,190,3.601108,0.6253,3.5464
2022,04,21,01,190,2.057776,0.3573,2.0265
2022,04,21,02,290,1.028888,0.9668,-0.3519
2022,04,21,09,030,2.057776,-1.0289,-1.7821
2022,04,21,10,330,2.057776,1.0289,-1.7821
2022,04,21,11,320,3.086664,1.9841,-2.3645
2022,04,21,12,340,3.086664,1.0557,-2.9005
2022,04,21,13,040,3.601108,-2.3147,-2.7586
2022,04,21,14,160,2.057776,-0.7038,1.9337
2022,04,21,15,160,4.629996,-1.5836,4.3508
2022,04,21,16,160,5.6588840000000005,-1.9355,5.3176
2022,04,21,17,150,6.173328,-3.0867,5.3463
2022,04,21,18,160,6.173328,-2.1114,5.801
2022,04,21,19,170,5.6588840000000005,-0.9827,5.5729
2022,04,21,20,180,6.173328,0.0,6.1733
2022,04,21,21,170,5.14444,-0.8933,5.0663
2022,04,21,22,170,4.629996,-0.804,4.5597
2022,04,21,23,170,3.601108,-0.6253,3.5464
2022,04,22,00,150,3.086664,-1.5433,2.6731
2022,04,22,01,100,2.57222,-2.5331,0.4467
2022,04,22,02,050,2.57222,-1.9704,-1.6534
2022,04,22,09,050,1.028888,-0.7882,-0.6614
2022,04,22,10,nan,,,
2022,04,22,11,nan,,,
2022,04,22,12,350,3.086664,0.536,-3.0398
2022,04,22,13,020,3.601108,-1.2317,-3.3839
2022,04,22,14,020,3.086664,-1.0557,-2.9005
2022,04,22,15,140,3.601108,-2.3147,2.7586
2022,04,22,16,140,4.115552,-2.6454,3.1527
2022,04,22,17,140,4.629996,-2.9761,3.5468
2022,04,22,18,150,3.601108,-1.8006,3.1187
2022,04,22,19,150,4.629996,-2.315,4.0097
2022,04,22,20,160,5.14444,-1.7595,4.8342
2022,04,22,21,170,4.629996,-0.804,4.5597
2022,04,22,22,180,4.115552,0.0,4.1156
2022,04,22,23,190,4.629996,0.804,4.5597
2022,04,23,00,190,3.601108,0.6253,3.5464
2022,04,23,01,180,3.601108,0.0,3.6011
2022,04,23,02,190,4.115552,0.7147,4.053
2022,04,23,09,330,3.601108,1.8006,-3.1187
2022,04,23,10,350,4.115552,0.7147,-4.053
2022,04,23,11,330,1.543332,0.7717,-1.3366
2022,04,23,12,310,2.57222,1.9704,-1.6534
2022,04,23,13,310,2.57222,1.9704,-1.6534
2022,04,23,14,nan,,,
2022,04,23,15,330,7.71666,3.8583,-6.6828
2022,04,23,16,340,7.202216,2.4633,-6.7679
2022,04,23,17,320,5.6588840000000005,3.6375,-4.335
2022,04,23,18,340,5.6588840000000005,1.9355,-5.3176
2022,04,23,19,360,4.629996,-0.0,-4.63
2022,04,23,20,300,3.601108,3.1187,-1.8006
2022,04,23,21,140,1.543332,-0.992,1.1823
2022,04,23,22,190,3.086664,0.536,3.0398
2022,04,23,23,200,9.774436,3.3431,9.185
2022,04,24,00,210,4.115552,2.0578,3.5642
2022,04,24,01,200,4.115552,1.4076,3.8674
2022,04,24,02,210,3.601108,1.8006,3.1187
2022,04,24,09,120,1.028888,-0.891,0.5144
2022,04,24,10,070,1.543332,-1.4503,-0.5279
2022,04,24,11,340,2.057776,0.7038,-1.9337
2022,04,24,12,360,2.057776,-0.0,-2.0578
2022,04,24,13,130,3.086664,-2.3645,1.9841
2022,04,24,14,140,4.115552,-2.6454,3.1527
2022,04,24,15,140,4.629996,-2.9761,3.5468
2022,04,24,16,160,5.6588840000000005,-1.9355,5.3176
2022,04,24,17,150,6.173328,-3.0867,5.3463
2022,04,24,18,160,6.173328,-2.1114,5.801
2022,04,24,19,160,5.6588840000000005,-1.9355,5.3176
2022,04,24,20,170,5.6588840000000005,-0.9827,5.5729
2022,04,24,21,160,6.173328,-2.1114,5.801
2022,04,24,22,130,5.6588840000000005,-4.335,3.6375
2022,04,24,23,130,4.115552,-3.1527,2.6454
2022,04,25,00,100,4.629996,-4.5597,0.804
2022,04,25,01,130,4.629996,-3.5468,2.9761
2022,04,25,02,110,4.115552,-3.8674,1.4076
2022,04,25,09,090,2.57222,-2.5722,-0.0
2022,04,25,10,080,1.543332,-1.5199,-0.268
2022,04,25,11,100,2.057776,-2.0265,0.3573
2022,04,25,12,nan,,,
2022,04,25,13,nan,,,
2022,04,25,14,150,4.115552,-2.0578,3.5642
2022,04,25,15,160,4.629996,-1.5836,4.3508
2022,04,25,16,160,5.6588840000000005,-1.9355,5.3176
2022,04,25,17,130,6.173328,-4.729,3.9681
2022,04,25,18,120,5.6588840000000005,-4.9007,2.8294
2022,04,25,19,160,5.14444,-1.7595,4.8342
2022,04,25,20,140,4.629996,-2.9761,3.5468
2022,04,25,21,140,3.086664,-1.9841,2.3645
2022,04,25,22,080,3.086664,-3.0398,-0.536
2022,04,25,23,070,2.57222,-2.4171,-0.8798
2022,04,26,00,100,3.601108,-3.5464,0.6253
2022,04,26,01,090,2.057776,-2.0578,-0.0
2022,04,26,02,050,2.57222,-1.9704,-1.6534
2022,04,26,09,010,2.57222,-0.4467,-2.5331
2022,04,26,10,330,2.57222,1.2861,-2.2276
2022,04,26,11,010,2.57222,-0.4467,-2.5331
2022,04,26,12,360,2.57222,-0.0,-2.5722
2022,04,26,13,010,2.57222,-0.4467,-2.5331
2022,04,26,14,350,2.057776,0.3573,-2.0265
2022,04,26,15,120,3.086664,-2.6731,1.5433
2022,04,26,16,150,5.14444,-2.5722,4.4552
2022,04,26,17,160,5.14444,-1.7595,4.8342
2022,04,26,18,170,5.14444,-0.8933,5.0663
2022,04,26,19,160,4.115552,-1.4076,3.8674
2022,04,26,20,170,4.629996,-0.804,4.5597
2022,04,26,21,180,4.629996,0.0,4.63
2022,04,26,22,190,3.601108,0.6253,3.5464
2022,04,26,23,150,1.543332,-0.7717,1.3366
2022,04,27,00,120,2.057776,-1.7821,1.0289
2022,04,27,01,100,2.57222,-2.5331,0.4467
2022,04,27,02,100,2.057776,-2.0265,0.3573
2022,04,27,09,360,3.601108,-0.0,-3.6011
2022,04,27,10,350,3.601108,0.6253,-3.5464
2022,04,27,11,330,3.601108,1.8006,-3.1187
2022,04,27,12,340,3.086664,1.0557,-2.9005
2022,04,27,13,nan,,,
2022,04,27,14,140,4.115552,-2.6454,3.1527
2022,04,27,15,150,5.6588840000000005,-2.8294,4.9007
2022,04,27,16,160,6.173328,-2.1114,5.801
2022,04,27,17,160,6.173328,-2.1114,5.801
2022,04,27,18,170,5.14444,-0.8933,5.0663
2022,04,27,19,170,5.6588840000000005,-0.9827,5.5729
2022,04,27,20,170,4.629996,-0.804,4.5597
2022,04,27,21,170,4.629996,-0.804,4.5597
2022,04,27,22,180,4.629996,0.0,4.63
2022,04,27,23,180,2.057776,0.0,2.0578
2022,04,28,00,330,1.543332,0.7717,-1.3366
2022,04,28,01,310,1.543332,1.1823,-0.992
2022,04,28,02,330,2.057776,1.0289,-1.7821
2022,04,28,09,330,3.086664,1.5433,-2.6731
2022,04,28,10,330,2.57222,1.2861,-2.2276
2022,04,28,11,320,2.57222,1.6534,-1.9704
2022,04,28,12,020,2.057776,-0.7038,-1.9337
2022,04,28,13,030,2.057776,-1.0289,-1.7821
2022,04,28,14,020,2.57222,-0.8798,-2.4171
2022,04,28,15,340,4.115552,1.4076,-3.8674
2022,04,28,16,020,3.086664,-1.0557,-2.9005
2022,04,28,17,140,3.601108,-2.3147,2.7586
2022,04,28,18,160,4.629996,-1.5836,4.3508
2022,04,28,19,160,3.601108,-1.2317,3.3839
2022,04,28,20,190,4.115552,0.7147,4.053
2022,04,28,21,190,3.601108,0.6253,3.5464
2022,04,28,22,190,3.601108,0.6253,3.5464
2022,04,28,23,110,2.057776,-1.9337,0.7038
2022,04,29,00,120,2.057776,-1.7821,1.0289
2022,04,29,01,320,1.543332,0.992,-1.1823
2022,04,29,02,340,3.086664,1.0557,-2.9005
2022,04,29,09,350,3.601108,0.6253,-3.5464
2022,04,29,10,340,2.057776,0.7038,-1.9337
2022,04,29,11,340,3.601108,1.2317,-3.3839
2022,04,29,12,360,3.601108,-0.0,-3.6011
2022,04,29,13,340,2.057776,0.7038,-1.9337
2022,04,29,14,160,1.543332,-0.5279,1.4503
2022,04,29,15,030,3.086664,-1.5433,-2.6731
2022,04,29,16,210,6.687772,3.3439,5.7918
2022,04,29,17,210,7.202216,3.6011,6.2373
2022,04,29,18,210,4.115552,2.0578,3.5642
2022,04,29,19,170,3.601108,-0.6253,3.5464
2022,04,29,20,180,5.14444,0.0,5.1444
2022,04,29,21,190,6.173328,1.072,6.0795
2022,04,29,22,190,3.601108,0.6253,3.5464
2022,04,29,23,210,3.601108,1.8006,3.1187
2022,04,30,00,180,3.601108,0.0,3.6011
2022,04,30,01,190,3.086664,0.536,3.0398
2022,04,30,02,160,4.115552,-1.4076,3.8674
2022,04,30,09,360,2.057776,-0.0,-2.0578
2022,04,30,10,301,0.0,0.0,-0.0
2022,04,30,11,010,3.086664,-0.536,-3.0398
2022,04,30,12,090,4.115552,-4.1156,-0.0
2022,04,30,13,100,4.115552,-4.053,0.7147
2022,04,30,14,nan,,,
2022,04,30,15,330,2.57222,1.2861,-2.2276
2022,04,30,16,110,4.115552,-3.8674,1.4076
2022,04,30,17,140,6.173328,-3.9681,4.729
2022,04,30,18,050,5.6588840000000005,-4.335,-3.6375
2022,04,30,19,310,5.14444,3.9409,-3.3068
2022,04,30,20,290,2.057776,1.9337,-0.7038
2022,04,30,21,330,3.086664,1.5433,-2.6731
2022,04,30,22,330,2.57222,1.2861,-2.2276
2022,04,30,23,330,3.086664,1.5433,-2.6731
2022,05,01,00,330,2.57222,1.2861,-2.2276
2022,05,01,01,350,1.543332,0.268,-1.5199
2022,05,01,02,020,1.543332,-0.5279,-1.4503
2022,05,01,09,020,3.086664,-1.0557,-2.9005
2022,05,01,10,360,2.057776,-0.0,-2.0578
2022,05,01,11,040,2.057776,-1.3227,-1.5763
2022,05,01,12,020,3.086664,-1.0557,-2.9005
2022,05,01,13,010,3.086664,-0.536,-3.0398
2022,05,01,14,330,3.601108,1.8006,-3.1187
2022,05,01,15,010,2.057776,-0.3573,-2.0265
2022,05,01,16,010,2.057776,-0.3573,-2.0265
2022,05,01,17,100,1.543332,-1.5199,0.268
2022,05,01,18,020,2.057776,-0.7038,-1.9337
2022,05,01,19,350,1.543332,0.268,-1.5199
2022,05,01,20,350,2.057776,0.3573,-2.0265
2022,05,01,21,350,1.028888,0.1787,-1.0133
2022,05,01,22,170,2.057776,-0.3573,2.0265
2022,05,01,23,180,2.57222,0.0,2.5722
2022,05,02,00,170,1.543332,-0.268,1.5199
2022,05,02,01,030,1.028888,-0.5144,-0.891
2022,05,02,02,340,1.543332,0.5279,-1.4503
2022,05,02,09,350,1.543332,0.268,-1.5199
2022,05,02,10,340,2.57222,0.8798,-2.4171
2022,05,02,11,360,2.57222,-0.0,-2.5722
2022,05,02,12,340,3.086664,1.0557,-2.9005
2022,05,02,13,030,2.057776,-1.0289,-1.7821
2022,05,02,14,nan,,,
2022,05,02,15,160,5.6588840000000005,-1.9355,5.3176
2022,05,02,16,160,5.6588840000000005,-1.9355,5.3176
2022,05,02,17,160,6.173328,-2.1114,5.801
2022,05,02,18,160,6.173328,-2.1114,5.801
2022,05,02,19,150,5.14444,-2.5722,4.4552
2022,05,02,20,160,5.14444,-1.7595,4.8342
2022,05,02,21,170,6.173328,-1.072,6.0795
2022,05,02,22,170,4.629996,-0.804,4.5597
2022,05,02,23,160,3.086664,-1.0557,2.9005
2022,05,03,00,160,2.057776,-0.7038,1.9337
2022,05,03,01,180,1.543332,0.0,1.5433
2022,05,03,02,140,2.057776,-1.3227,1.5763
2022,05,03,09,010,2.057776,-0.3573,-2.0265
2022,05,03,10,360,2.57222,-0.0,-2.5722
2022,05,03,11,320,2.057776,1.3227,-1.5763
2022,05,03,12,310,2.57222,1.9704,-1.6534
2022,05,03,13,330,2.057776,1.0289,-1.7821
2022,05,03,14,320,2.057776,1.3227,-1.5763
2022,05,03,15,340,2.057776,0.7038,-1.9337
2022,05,03,16,nan,,,
2022,05,03,17,320,1.543332,0.992,-1.1823
2022,05,03,18,330,2.057776,1.0289,-1.7821
2022,05,03,19,140,1.543332,-0.992,1.1823
2022,05,03,20,160,3.086664,-1.0557,2.9005
2022,05,03,21,180,4.629996,0.0,4.63
2022,05,03,22,180,3.086664,0.0,3.0867
2022,05,03,23,130,3.086664,-2.3645,1.9841
2022,05,04,00,180,1.028888,0.0,1.0289
2022,05,04,01,310,2.57222,1.9704,-1.6534
2022,05,04,02,310,3.086664,2.3645,-1.9841
2022,05,04,09,080,2.057776,-2.0265,-0.3573
2022,05,04,10,150,1.543332,-0.7717,1.3366
2022,05,04,11,010,2.057776,-0.3573,-2.0265
2022,05,04,12,360,1.543332,-0.0,-1.5433
2022,05,04,13,110,1.028888,-0.9668,0.3519
2022,05,04,14,350,3.086664,0.536,-3.0398
2022,05,04,15,360,3.086664,-0.0,-3.0867
2022,05,04,16,020,3.086664,-1.0557,-2.9005
2022,05,04,17,190,8.745548,1.5186,8.6127
2022,05,04,18,170,9.259992,-1.608,9.1193
2022,05,04,19,190,9.774436,1.6973,9.6259
2022,05,04,20,060,2.057776,-1.7821,-1.0289
2022,05,04,21,180,4.115552,0.0,4.1156
2022,05,04,22,200,4.115552,1.4076,3.8674
2022,05,04,23,160,2.57222,-0.8798,2.4171
2022,05,05,00,210,3.601108,1.8006,3.1187
2022,05,05,01,160,5.14444,-1.7595,4.8342
2022,05,05,02,160,5.14444,-1.7595,4.8342
2022,05,05,09,nan,,,
2022,05,05,10,nan,,,
2022,05,05,11,230,1.543332,1.1823,0.992
2022,05,05,12,100,3.086664,-3.0398,0.536
2022,05,05,13,140,3.086664,-1.9841,2.3645
2022,05,05,14,120,3.601108,-3.1187,1.8006
2022,05,05,15,nan,,,
2022,05,05,16,nan,,,
2022,05,05,17,230,5.6588840000000005,4.335,3.6375
2022,05,05,18,200,6.173328,2.1114,5.801
2022,05,05,19,210,6.173328,3.0867,5.3463
2022,05,05,20,210,5.14444,2.5722,4.4552
2022,05,05,21,210,6.687772,3.3439,5.7918
2022,05,05,22,210,4.629996,2.315,4.0097
2022,05,05,23,220,5.14444,3.3068,3.9409
2022,05,06,00,130,1.543332,-1.1823,0.992
2022,05,06,01,210,3.086664,1.5433,2.6731
2022,05,06,02,230,3.086664,2.3645,1.9841
2022,05,06,09,250,3.086664,2.9005,1.0557
2022,05,06,10,250,4.115552,3.8674,1.4076
2022,05,06,11,280,3.086664,3.0398,-0.536
2022,05,06,12,280,2.057776,2.0265,-0.3573
2022,05,06,13,210,4.115552,2.0578,3.5642
2022,05,06,14,230,4.629996,3.5468,2.9761
2022,05,06,15,200,5.14444,1.7595,4.8342
2022,05,06,16,210,6.687772,3.3439,5.7918
2022,05,06,17,220,5.6588840000000005,3.6375,4.335
2022,05,06,18,190,4.629996,0.804,4.5597
2022,05,06,19,180,4.115552,0.0,4.1156
2022,05,06,20,200,3.601108,1.2317,3.3839
2022,05,06,21,200,4.629996,1.5836,4.3508
2022,05,06,22,220,3.086664,1.9841,2.3645
2022,05,06,23,nan,,,
2022,05,07,00,nan,,,
2022,05,07,01,250,2.057776,1.9337,0.7038
2022,05,07,02,270,2.57222,2.5722,-0.0
2022,05,07,09,310,3.086664,2.3645,-1.9841
2022,05,07,10,310,2.57222,1.9704,-1.6534
2022,05,07,11,350,2.57222,0.4467,-2.5331
2022,05,07,12,300,1.543332,1.3366,-0.7717
2022,05,07,13,320,2.57222,1.6534,-1.9704
2022,05,07,14,090,1.543332,-1.5433,-0.0
2022,05,07,15,140,3.086664,-1.9841,2.3645
2022,05,07,16,180,4.115552,0.0,4.1156
2022,05,07,17,200,3.601108,1.2317,3.3839
2022,05,07,18,200,3.086664,1.0557,2.9005
2022,05,07,19,200,5.14444,1.7595,4.8342
2022,05,07,20,210,3.601108,1.8006,3.1187
2022,05,07,21,240,2.57222,2.2276,1.2861
2022,05,07,22,230,1.543332,1.1823,0.992
2022,05,07,23,210,2.57222,1.2861,2.2276
2022,05,08,00,nan,,,
2022,05,08,01,260,1.543332,1.5199,0.268
2022,05,08,02,270,1.543332,1.5433,-0.0
2022,05,08,09,000,0.0,-0.0,-0.0
2022,05,08,10,080,3.601108,-3.5464,-0.6253
2022,05,08,11,290,2.057776,1.9337,-0.7038
2022,05,08,12,330,2.57222,1.2861,-2.2276
2022,05,08,13,340,3.601108,1.2317,-3.3839
2022,05,08,14,350,3.086664,0.536,-3.0398
2022,05,08,15,100,1.543332,-1.5199,0.268
2022,05,08,16,150,4.115552,-2.0578,3.5642
2022,05,08,17,160,5.6588840000000005,-1.9355,5.3176
2022,05,08,18,160,5.6588840000000005,-1.9355,5.3176
2022,05,08,19,160,4.629996,-1.5836,4.3508
2022,05,08,20,150,4.115552,-2.0578,3.5642
2022,05,08,21,140,3.601108,-2.3147,2.7586
2022,05,08,22,110,2.57222,-2.4171,0.8798
2022,05,08,23,050,2.057776,-1.5763,-1.3227
2022,05,09,00,100,1.543332,-1.5199,0.268
2022,05,09,01,080,2.057776,-2.0265,-0.3573
2022,05,09,02,040,2.57222,-1.6534,-1.9704
2022,05,09,09,010,2.57222,-0.4467,-2.5331
2022,05,09,10,010,3.601108,-0.6253,-3.5464
2022,05,09,11,310,2.57222,1.9704,-1.6534
2022,05,09,12,340,2.57222,0.8798,-2.4171
2022,05,09,13,340,2.057776,0.7038,-1.9337
2022,05,09,14,340,2.57222,0.8798,-2.4171
2022,05,09,15,360,2.057776,-0.0,-2.0578
2022,05,09,16,140,3.086664,-1.9841,2.3645
2022,05,09,17,150,4.629996,-2.315,4.0097
2022,05,09,18,160,4.629996,-1.5836,4.3508
2022,05,09,19,160,4.115552,-1.4076,3.8674
2022,05,09,20,150,4.629996,-2.315,4.0097
2022,05,09,21,150,4.629996,-2.315,4.0097
2022,05,09,22,130,4.629996,-3.5468,2.9761
2022,05,09,23,120,4.115552,-3.5642,2.0578
2022,05,10,00,120,3.086664,-2.6731,1.5433
2022,05,10,01,030,2.057776,-1.0289,-1.7821
2022,05,10,02,020,3.086664,-1.0557,-2.9005
2022,05,10,09,340,2.057776,0.7038,-1.9337
2022,05,10,10,350,3.086664,0.536,-3.0398
2022,05,10,11,320,3.086664,1.9841,-2.3645
2022,05,10,12,010,3.086664,-0.536,-3.0398
2022,05,10,13,010,3.086664,-0.536,-3.0398
2022,05,10,14,340,2.057776,0.7038,-1.9337
2022,05,10,15,320,2.057776,1.3227,-1.5763
2022,05,10,16,130,2.057776,-1.5763,1.3227
2022,05,10,17,160,4.629996,-1.5836,4.3508
2022,05,10,18,160,4.629996,-1.5836,4.3508
2022,05,10,19,120,3.601108,-3.1187,1.8006
2022,05,10,20,110,5.6588840000000005,-5.3176,1.9355
2022,05,10,21,070,4.629996,-4.3508,-1.5836
2022,05,10,22,070,4.115552,-3.8674,-1.4076
2022,05,10,23,060,6.173328,-5.3463,-3.0867
2022,05,11,00,080,4.115552,-4.053,-0.7147
2022,05,11,01,050,3.086664,-2.3645,-1.9841
2022,05,11,02,080,2.057776,-2.0265,-0.3573
