ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,01,09,03,180,1.028888,0.0,1.0289
2022,01,09,04,170,1.028888,-0.1787,1.0133
2022,01,09,05,140,0.514444,-0.3307,0.3941
2022,01,09,06,150,2.057776,-1.0289,1.7821
2022,01,09,07,120,2.57222,-2.2276,1.2861
2022,01,09,08,120,1.543332,-1.3366,0.7717
2022,01,09,09,150,0.514444,-0.2572,0.4455
2022,01,09,10,070,1.028888,-0.9668,-0.3519
2022,01,09,11,110,1.028888,-0.9668,0.3519
2022,01,09,12,250,1.028888,0.9668,0.3519
2022,01,09,13,330,1.543332,0.7717,-1.3366
2022,01,09,14,091,20.57776,-20.5746,0.3591
2022,01,09,15,050,1.543332,-1.1823,-0.992
2022,01,09,16,030,2.057776,-1.0289,-1.7821
2022,01,09,17,050,2.057776,-1.5763,-1.3227
2022,01,09,18,080,4.115552,-4.053,-0.7147
2022,01,09,19,120,2.57222,-2.2276,1.2861
2022,01,09,20,160,1.543332,-0.5279,1.4503
2022,01,09,21,190,1.543332,0.268,1.5199
2022,01,09,22,200,1.543332,0.5279,1.4503
2022,01,09,23,230,1.543332,1.1823,0.992
2022,01,10,00,340,1.543332,0.5279,-1.4503
2022,01,10,01,130,1.543332,-1.1823,0.992
2022,01,10,02,150,1.028888,-0.5144,0.891
2022,01,10,03,270,1.543332,1.5433,-0.0
2022,01,10,04,260,2.057776,2.0265,0.3573
2022,01,10,05,270,1.028888,1.0289,-0.0
2022,01,10,06,280,2.057776,2.0265,-0.3573
2022,01,10,07,300,2.057776,1.7821,-1.0289
2022,01,10,08,270,2.57222,2.5722,-0.0
2022,01,10,09,260,2.57222,2.5331,0.4467
2022,01,10,10,280,1.543332,1.5199,-0.268
2022,01,10,11,300,1.543332,1.3366,-0.7717
2022,01,10,12,320,2.57222,1.6534,-1.9704
2022,01,10,13,270,1.543332,1.5433,-0.0
2022,01,10,14,320,1.028888,0.6614,-0.7882
2022,01,10,15,260,1.028888,1.0133,0.1787
2022,01,10,16,101,30.86664,-30.2995,5.8896
2022,01,10,17,100,2.057776,-2.0265,0.3573
2022,01,10,18,120,4.115552,-3.5642,2.0578
2022,01,10,19,120,2.57222,-2.2276,1.2861
2022,01,10,20,100,3.086664,-3.0398,0.536
2022,01,10,21,120,3.086664,-2.6731,1.5433
2022,01,10,22,120,4.115552,-3.5642,2.0578
2022,01,10,23,230,1.543332,1.1823,0.992
2022,01,11,00,250,2.057776,1.9337,0.7038
2022,01,11,01,310,2.057776,1.5763,-1.3227
2022,01,11,02,360,2.057776,-0.0,-2.0578
2022,01,11,03,050,2.057776,-1.5763,-1.3227
2022,01,11,04,130,1.028888,-0.7882,0.6614
2022,01,11,05,220,1.028888,0.6614,0.7882
2022,01,11,06,310,1.543332,1.1823,-0.992
2022,01,11,07,130,1.028888,-0.7882,0.6614
2022,01,11,08,nan,,,
2022,01,11,09,160,1.028888,-0.3519,0.9668
2022,01,11,10,190,1.028888,0.1787,1.0133
2022,01,11,11,340,1.543332,0.5279,-1.4503
2022,01,11,12,nan,,,
2022,01,11,13,nan,,,
2022,01,11,14,100,2.57222,-2.5331,0.4467
